google_index,ratio_digits_url,domain_in_title,phish_hints,ip,nb_qm,length_url,nb_slash,length_hostname,nb_eq,ratio_digits_host,shortest_word_host,prefix_suffix,longest_word_path,tld_in_subdomain,status
1,0.162162162,0,0,1,0,37,5,13,0,0.076923077,6,0,8,0,1
0,0.0,1,0,0,0,36,3,27,0,0.0,3,0,0,0,0
1,0.119047619,1,0,0,0,42,5,14,0,0.0,2,0,6,0,0
1,0.242857143,1,0,0,0,70,8,24,0,0.0,4,0,5,0,0
0,0.0,0,0,0,0,88,4,17,0,0.0,3,0,9,0,0
1,0.092715232,1,1,1,2,151,10,25,2,0.0,10,1,16,0,1
1,0.0,1,0,0,0,33,3,25,0,0.0,21,0,0,0,1
1,0.071428571,1,0,0,0,28,3,13,0,0.0,3,0,6,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,1,0,0,0
0,0.0,0,0,0,0,22,3,13,0,0.0,2,1,0,0,0
0,0.045454545,1,0,0,0,22,3,13,0,0.076923077,3,0,0,0,1
1,0.0,1,4,0,0,70,7,24,0,0.0,20,1,7,0,1
0,0.0,1,0,0,0,53,3,22,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,50,4,17,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,23,3,15,0,0.0,3,1,0,0,0
0,0.0,0,0,0,0,51,4,23,0,0.0,3,1,10,0,0
1,0.0,1,2,0,0,58,5,16,0,0.0,5,0,16,0,1
0,0.090909091,1,0,0,0,88,6,21,0,0.0,3,0,9,0,0
0,0.05,1,0,0,0,80,5,25,0,0.0,3,1,8,0,0
0,0.0,0,0,0,0,47,4,16,0,0.0,2,0,9,0,0
1,0.363636364,1,1,1,0,220,6,14,0,0.7857142859999999,2,1,73,1,1
1,0.025641026,0,0,0,0,39,3,10,0,0.0,6,0,7,0,0
0,0.0,1,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.0,1,3,0,0,92,10,26,0,0.0,3,1,12,0,1
1,0.247058824,1,2,1,0,85,6,21,1,0.0,3,1,32,0,1
1,0.0,1,0,0,0,84,3,28,0,0.0,3,0,12,0,0
0,0.0,1,0,0,0,68,3,33,0,0.0,3,0,7,0,0
1,0.21641791,1,0,1,1,134,6,24,3,0.0,5,1,32,0,1
0,0.08045977,0,0,1,0,87,4,16,0,0.0,3,0,13,0,0
1,0.139534884,1,1,0,1,86,6,16,1,0.0,13,0,11,0,1
0,0.0,0,0,0,0,24,3,15,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,43,3,25,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,51,4,23,0,0.0,3,1,10,0,0
1,0.0,1,0,0,0,36,5,19,0,0.0,3,0,4,0,1
0,0.0,1,0,0,0,46,4,17,0,0.0,6,1,11,0,1
0,0.0,1,0,0,0,54,4,14,0,0.0,4,0,9,0,0
1,0.058252427,1,0,0,0,103,5,35,0,0.0,5,0,9,0,0
0,0.0,1,0,0,0,59,7,21,0,0.0,7,1,10,0,0
0,0.057142857,1,0,0,0,35,2,28,0,0.071428571,8,0,0,0,0
1,0.083333333,1,0,0,0,36,5,9,0,0.333333333,6,0,7,0,1
1,0.017857143,1,0,0,0,56,5,21,0,0.0,3,0,8,0,0
1,0.026315789,1,0,0,0,76,4,20,0,0.0,3,0,13,0,0
0,0.0,0,0,0,1,73,5,15,2,0.0,4,0,9,0,0
0,0.0,1,0,0,0,77,3,40,0,0.0,7,1,29,0,0
1,0.139534884,1,0,0,0,43,4,21,0,0.0,3,1,5,0,1
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,50,4,23,0,0.0,3,1,10,0,0
0,0.0,0,0,0,0,46,4,16,0,0.0,2,0,9,0,0
0,0.0,1,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,4,0,0,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,48,3,17,0,0.0,3,0,7,0,0
0,0.019607843,1,0,0,0,51,4,18,0,0.0,3,0,9,0,0
1,0.0,1,0,0,0,85,6,16,0,0.0,12,1,8,0,0
1,0.057142857,1,0,0,0,70,3,37,0,0.108108108,6,0,12,0,1
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
1,0.255102041,1,2,1,0,98,9,26,0,0.0,3,1,32,0,1
1,0.0,1,0,0,0,40,5,13,0,0.0,9,0,7,0,1
1,0.0,1,1,0,0,29,3,21,0,0.0,5,0,0,0,1
1,0.0375,0,3,0,0,80,7,16,0,0.0,12,1,13,0,1
0,0.0,0,0,0,0,57,4,21,0,0.0,7,0,8,0,0
1,0.03030303,1,1,0,1,99,6,25,0,0.0,2,1,36,0,1
0,0.039473684,1,0,0,0,76,5,13,0,0.0,3,0,11,0,0
1,0.325396825,1,0,1,1,126,3,61,1,0.360655738,4,0,32,0,1
1,0.0,1,0,0,0,37,3,29,0,0.0,3,0,0,1,1
0,0.139534884,1,0,0,0,43,5,14,0,0.0,2,0,6,0,0
0,0.088,1,1,1,0,125,10,26,0,0.0,3,1,9,0,0
1,0.028571429,0,1,0,0,70,6,16,0,0.0,5,0,29,0,1
0,0.035714286,1,0,0,0,56,6,21,0,0.0,3,0,8,0,0
1,0.243902439,1,0,1,0,82,5,23,0,0.0,2,0,13,0,1
1,0.125,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
1,0.0,1,0,0,0,40,3,27,0,0.0,3,0,5,0,1
1,0.018181818,1,0,0,0,55,3,38,0,0.026315789,9,1,5,0,1
0,0.0,1,0,0,0,41,3,20,0,0.0,3,0,8,0,0
1,0.465116279,1,1,1,0,129,5,14,0,0.142857143,3,1,49,0,1
0,0.0,0,0,0,0,32,4,19,0,0.0,3,0,4,0,0
1,0.140625,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
0,0.0,0,0,0,0,51,5,14,0,0.0,10,0,10,0,0
0,0.0,0,0,0,0,29,3,21,0,0.0,3,0,0,0,0
1,0.034482759,0,0,0,0,29,3,20,0,0.05,5,0,0,0,1
0,0.0,1,0,0,0,30,3,22,0,0.0,3,1,0,0,0
1,0.089285714,1,0,0,0,56,3,37,0,0.054054054,1,0,6,0,1
1,0.255813953,1,1,1,0,86,6,17,0,0.0,10,0,32,0,1
1,0.0,1,0,0,0,25,2,18,0,0.0,3,0,0,0,1
0,0.0,0,0,0,0,30,4,10,0,0.0,6,0,5,0,0
0,0.0,0,0,0,0,55,4,16,0,0.0,2,0,9,0,0
0,0.344827586,1,1,1,0,29,4,13,0,0.7692307690000001,2,0,5,1,1
0,0.0,0,0,0,0,54,5,16,0,0.0,2,0,11,0,0
0,0.0,0,0,0,0,22,3,13,0,0.0,10,0,0,0,0
0,0.030927835,0,0,0,0,97,7,15,0,0.0,3,0,8,0,0
0,0.428571429,1,0,0,0,28,3,6,0,0.0,3,0,4,0,1
1,0.158730159,1,0,0,0,63,4,27,0,0.0,3,0,13,0,1
1,0.0,1,0,0,1,72,4,18,1,0.0,3,1,10,0,1
1,0.0,1,1,0,0,44,4,25,0,0.0,1,0,5,0,1
1,0.0,0,2,0,0,48,4,29,0,0.0,10,1,7,0,1
0,0.1555555559999999,1,0,1,1,90,5,6,0,0.5,3,0,24,0,1
1,0.141732283,1,0,1,1,127,4,50,3,0.0,3,1,17,1,1
1,0.171875,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
0,0.0,0,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,47,4,19,0,0.0,3,1,9,0,0
0,0.0,0,0,0,0,52,4,16,0,0.0,2,0,11,0,0
1,0.075,1,0,0,0,80,5,27,0,0.0,8,0,9,1,0
0,0.0,1,0,0,0,78,5,24,0,0.0,3,0,8,0,0
1,0.342541436,1,1,1,0,181,3,19,2,0.0,3,0,24,0,1
1,0.047619048,1,1,0,0,42,3,25,0,0.08,3,0,5,0,1
1,0.0,1,1,0,0,41,5,12,0,0.0,8,0,5,0,1
1,0.0,1,0,0,0,47,3,27,0,0.0,3,0,7,0,1
0,0.058823529,1,0,0,0,34,3,26,0,0.076923077,8,0,0,0,1
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
1,0.226190476,1,0,1,0,84,6,14,0,0.0,10,0,32,0,1
0,0.056818182,1,1,0,0,88,5,28,0,0.0,10,0,9,0,0
0,0.055555556,1,0,0,0,18,2,11,0,0.090909091,4,0,0,0,0
1,0.1125,1,0,1,0,80,6,20,0,0.0,3,0,9,0,0
1,0.111111111,1,1,0,0,99,7,15,0,0.0,4,0,56,0,1
0,0.0,0,0,0,0,53,4,24,0,0.0,3,0,8,0,0
0,0.089285714,0,0,0,0,56,4,15,0,0.0,3,0,9,0,0
1,0.105263158,1,0,0,0,38,2,31,0,0.129032258,8,0,0,0,1
0,0.0,1,0,0,0,18,2,11,0,0.0,4,0,0,0,0
0,0.048543689,1,0,0,0,103,5,29,0,0.0,11,0,15,0,0
1,0.0,1,0,0,0,36,4,17,0,0.0,5,0,10,0,1
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.272727273,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
0,0.0,0,0,0,0,22,3,13,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
0,0.035714286,1,1,0,0,28,3,19,0,0.052631579,6,0,0,0,1
1,0.265822785,1,0,1,0,79,4,28,1,0.0,2,1,27,1,1
0,0.06741573,1,0,0,0,89,5,30,0,0.0,5,0,11,0,0
0,0.0,1,0,0,0,33,3,25,0,0.0,4,1,0,0,0
1,0.0,1,0,0,0,30,3,18,0,0.0,4,1,4,0,1
0,0.0625,1,0,0,0,32,3,24,0,0.083333333,8,0,0,0,0
1,0.016666667,1,3,0,0,60,6,27,0,0.037037037,6,1,8,0,1
0,0.0,1,0,0,0,35,5,16,0,0.0,13,0,7,0,0
1,0.054545455,1,1,0,0,55,3,36,0,0.083333333,2,0,5,0,1
0,0.0,1,0,0,0,33,3,20,1,0.0,6,0,1,0,0
1,0.173913043,1,3,1,1,299,7,31,6,0.0,3,1,17,0,1
0,0.0,0,0,0,0,125,6,20,0,0.0,3,0,10,0,0
1,0.015151515,1,1,0,1,66,4,27,1,0.0,3,0,10,0,0
0,0.0,1,0,0,0,41,3,20,0,0.0,3,0,4,0,0
0,0.0,1,0,0,0,77,5,29,0,0.0,3,0,15,0,1
0,0.0,1,0,0,0,57,3,28,0,0.0,3,0,17,0,0
0,0.0,1,0,0,0,29,3,21,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,55,6,18,0,0.0,3,0,7,0,1
0,0.174603175,1,0,1,0,63,8,19,1,0.0,12,0,8,0,1
0,0.0,1,0,0,0,31,2,24,0,0.0,21,0,0,0,0
0,0.0,1,0,0,0,74,4,21,0,0.0,3,0,7,0,0
0,0.108108108,0,2,1,0,111,3,19,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
0,0.12745098,1,0,0,1,204,5,27,2,0.0,7,0,57,0,1
1,0.23364486,1,0,1,1,214,5,37,2,0.540540541,12,0,70,0,1
0,0.0,0,0,0,0,71,3,19,0,0.0,4,0,9,0,0
1,0.128205128,1,1,1,1,78,5,12,3,0.75,2,0,16,1,1
1,0.0,0,1,0,0,36,2,29,0,0.0,9,0,0,0,1
0,0.089552239,1,0,0,0,67,5,18,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,43,2,36,0,0.0,8,0,0,0,1
1,0.0,1,0,0,0,30,4,19,0,0.0,3,0,2,0,1
0,0.0,0,0,0,0,21,2,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,54,3,38,0,0.0,1,0,4,0,1
0,0.0,1,0,0,0,52,4,28,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,30,3,21,0,0.0,3,1,0,0,0
0,0.0,1,0,0,0,23,3,15,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,23,2,16,0,0.0,13,0,0,0,0
0,0.0,1,0,0,0,29,3,21,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,47,4,19,0,0.0,4,0,10,0,0
1,0.183006536,1,2,1,1,153,6,21,5,0.0,3,1,43,0,1
0,0.0,1,0,0,0,44,4,15,0,0.0,11,0,9,0,0
1,0.0,1,0,0,0,45,3,20,0,0.0,16,0,17,0,1
1,0.0,1,0,0,0,34,2,26,0,0.0,4,0,0,0,1
0,0.0,1,0,0,0,61,3,30,0,0.0,8,0,23,0,0
1,0.0,1,0,0,1,43,4,15,0,0.0,4,0,5,0,1
1,0.0,1,0,0,0,67,4,17,0,0.0,6,0,9,0,0
1,0.1,1,0,0,0,30,2,23,0,0.130434783,8,0,0,0,1
0,0.0,0,0,0,0,28,2,21,0,0.0,6,0,0,0,0
1,0.0,0,0,0,0,45,4,18,0,0.0,1,0,6,0,0
1,0.0,1,3,0,0,62,8,22,0,0.0,3,1,8,0,1
0,0.0,1,0,0,0,29,3,20,0,0.0,3,1,0,0,0
1,0.0,1,0,0,0,82,6,15,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,26,2,18,0,0.0,3,0,0,0,1
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
1,0.298701299,1,0,1,1,77,4,22,1,0.272727273,7,0,32,0,1
1,0.12244898,1,0,0,0,49,5,18,0,0.0,3,1,6,0,0
0,0.0,1,1,0,0,18,3,10,0,0.0,1,0,0,0,1
0,0.129032258,1,0,1,0,93,9,24,0,0.0,6,0,8,0,0
1,0.1707317069999999,1,0,1,1,123,4,46,3,0.0,3,0,17,1,1
1,0.15625,1,0,1,0,64,3,31,0,0.322580645,1,0,17,0,1
1,0.308176101,1,1,0,0,159,10,14,0,0.142857143,11,0,23,0,1
0,0.0,1,0,0,0,91,4,18,0,0.0,3,0,16,0,0
0,0.053333333,1,1,0,1,75,4,20,2,0.0,5,0,16,0,0
0,0.0,1,0,0,0,32,3,23,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,20,3,8,0,0.0,5,0,4,0,1
0,0.212121212,0,0,1,1,33,3,12,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,38,3,29,0,0.0,3,0,0,0,0
1,0.031746032,1,1,0,0,63,5,18,0,0.0,14,0,7,0,1
0,0.0,0,0,0,0,55,4,21,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,50,5,20,0,0.0,3,0,8,0,0
1,0.0,1,1,0,0,40,3,31,0,0.0,2,0,0,0,1
0,0.0,1,0,0,0,72,3,32,0,0.0,3,0,6,0,0
0,0.0,1,0,0,0,45,4,15,0,0.0,3,0,5,0,0
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
1,0.0,1,5,0,1,90,6,23,1,0.0,16,1,7,0,1
1,0.071428571,0,1,0,1,84,6,16,1,0.0,5,0,33,0,1
1,0.028571429,1,0,0,0,35,3,26,0,0.038461538,10,0,0,0,1
1,0.0,1,2,0,0,63,7,22,0,0.0,3,1,8,0,1
1,0.0,1,0,0,0,35,4,20,0,0.0,3,0,6,0,1
1,0.041666667,0,0,0,0,24,3,10,0,0.0,6,0,5,0,1
0,0.0,1,0,0,0,24,3,16,0,0.0,3,0,0,0,0
1,0.0,0,0,0,0,26,4,12,0,0.0,8,0,3,0,1
1,0.024390244,1,0,0,0,41,4,23,0,0.0,7,0,8,0,0
0,0.0,0,0,0,0,49,4,16,0,0.0,2,0,8,0,0
1,0.054054054,1,0,0,0,37,5,17,0,0.058823529,3,0,8,0,0
1,0.0,1,0,0,0,46,5,17,0,0.0,10,0,5,0,1
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.127659574,1,0,0,0,47,3,39,0,0.153846154,1,0,0,0,1
0,0.011111111,1,0,0,0,90,6,16,0,0.0,3,0,10,0,0
1,0.0,1,0,0,0,24,3,16,0,0.0,3,0,0,0,1
1,0.068965517,1,0,0,0,29,3,20,0,0.1,7,0,0,0,1
0,0.0,1,0,0,0,53,5,16,0,0.0,3,0,10,0,0
0,0.094117647,1,0,1,0,85,3,14,0,0.0,10,0,9,0,0
1,0.0,0,0,0,0,70,8,9,0,0.0,6,0,11,0,1
0,0.0,1,0,0,0,26,3,17,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,47,4,16,0,0.0,2,0,8,0,0
0,0.0,1,0,0,0,61,5,16,0,0.0,3,0,11,0,0
0,0.107692308,1,0,0,0,65,4,20,0,0.0,3,0,11,0,0
1,0.0,1,0,0,0,33,4,16,0,0.0,3,0,5,0,1
0,0.0,0,1,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.1693548389999999,1,0,1,1,124,4,50,3,0.0,3,1,17,1,1
1,0.058823529,1,1,0,0,51,8,13,0,0.0,9,0,9,0,1
0,0.0,0,0,0,0,35,4,14,0,0.0,3,0,8,0,0
0,0.073529412,1,0,0,0,68,4,18,0,0.0,3,0,7,0,0
0,0.033333333,1,0,0,0,30,3,22,0,0.045454545,3,0,0,0,0
0,0.0,0,0,0,0,29,3,21,0,0.0,7,0,0,0,0
1,0.071428571,0,1,0,1,70,3,43,1,0.046511628,3,0,15,1,1
0,0.057142857,0,0,0,0,105,5,18,0,0.0,3,0,9,0,0
1,0.236486486,1,1,1,1,148,11,16,3,0.0,3,1,43,0,1
1,0.118110236,1,0,1,1,127,5,50,3,0.0,3,1,17,1,1
0,0.0,1,0,0,0,57,3,23,0,0.0,3,0,7,0,0
1,0.242857143,1,0,1,0,70,4,45,0,0.377777778,1,0,6,0,1
0,0.0,1,0,0,0,31,2,24,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,24,3,16,0,0.0,1,0,0,0,0
0,0.038461538,1,0,0,0,26,3,18,0,0.055555556,3,0,0,0,0
1,0.0,1,1,0,1,51,6,17,1,0.0,13,0,8,0,1
1,0.287128713,1,4,1,1,303,9,15,6,0.0,8,1,32,0,1
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,59,4,15,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,42,5,22,0,0.0,3,0,4,0,0
0,0.0,1,0,0,0,39,3,31,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,33,5,11,0,0.0,3,1,4,0,0
1,0.146341463,1,0,0,0,41,4,21,0,0.285714286,5,0,11,0,1
0,0.04,1,0,0,0,50,4,16,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.018181818,1,0,0,0,55,6,18,0,0.055555556,3,0,10,0,0
1,0.055555556,1,0,0,0,36,4,15,0,0.0,11,0,5,0,1
1,0.0,1,0,0,0,45,4,17,0,0.0,11,0,8,0,1
1,0.144736842,1,0,1,0,76,4,50,0,0.0,3,1,15,1,1
1,0.150943396,1,3,1,0,106,9,19,0,0.0,3,1,32,0,1
0,0.0,0,0,0,0,30,3,21,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,22,3,14,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,41,4,17,0,0.0,2,1,7,0,1
0,0.0,1,0,0,1,70,3,27,1,0.0,3,1,17,0,0
0,0.047619048,1,0,0,1,42,3,14,1,0.142857143,3,0,9,0,1
1,0.053571429,1,0,0,1,56,3,25,1,0.0,5,1,15,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
0,0.0,1,1,0,0,30,3,13,0,0.0,3,0,4,0,0
1,0.0,0,0,0,0,38,4,18,0,0.0,1,0,6,0,0
1,0.08,1,0,0,0,75,3,42,0,0.142857143,1,0,17,0,1
1,0.103896104,1,0,0,0,77,5,16,0,0.0,3,0,10,0,0
1,0.3376623379999999,1,0,1,0,77,4,27,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,67,5,28,0,0.0,3,0,10,0,0
1,0.0,1,4,0,0,78,8,13,0,0.0,6,1,18,0,1
0,0.0,1,0,0,0,34,3,11,0,0.0,7,0,14,0,0
1,0.0,1,0,0,0,19,3,11,0,0.0,2,1,0,0,1
0,0.0,0,0,0,0,55,4,16,0,0.0,3,0,29,0,0
1,0.02247191,1,0,0,0,89,6,20,0,0.0,7,1,9,0,0
0,0.0,1,0,0,0,45,5,21,0,0.0,3,0,8,0,0
0,0.067567568,1,0,0,1,74,5,22,1,0.0,3,0,9,0,0
1,0.02,1,0,0,0,50,4,25,0,0.04,2,0,8,0,1
0,0.052631579,0,0,0,0,19,3,11,0,0.090909091,7,0,0,0,0
0,0.312121212,1,0,1,1,330,6,16,4,0.0,3,0,34,0,1
1,0.0,1,0,0,0,42,3,22,0,0.0,8,1,8,0,1
1,0.23255814,1,0,0,0,43,4,28,0,0.357142857,1,0,6,0,1
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
1,0.141732283,1,0,1,1,127,5,50,3,0.0,3,1,17,1,1
1,0.032258065,1,0,0,0,62,5,26,0,0.0,8,0,9,0,0
1,0.0,1,0,0,0,36,2,28,0,0.0,5,0,0,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,1,0,0,0
1,0.0,1,0,0,0,26,4,15,0,0.0,11,0,2,0,1
0,0.0,1,0,0,0,66,4,22,0,0.0,3,0,11,0,0
0,0.0,1,0,0,0,50,5,24,0,0.0,3,0,11,0,1
0,0.0,0,0,0,0,45,4,19,0,0.0,3,1,7,0,0
1,0.0,1,0,0,0,31,2,23,0,0.0,8,0,0,0,1
1,0.0,1,0,0,0,30,3,21,0,0.0,4,1,0,0,1
0,0.0,0,0,0,1,33,3,13,1,0.0,3,0,3,0,0
1,0.027777778,0,0,0,0,36,3,21,0,0.0,7,0,7,0,1
0,0.0,0,0,0,0,45,4,16,0,0.0,2,0,11,0,0
0,0.0,0,0,0,0,44,4,16,0,0.0,2,0,8,0,0
0,0.046511628,0,0,0,1,43,3,15,1,0.0,3,0,9,0,0
1,0.125,0,0,0,0,64,4,25,0,0.32,10,0,20,0,1
1,0.239130435,1,0,1,0,92,7,21,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,74,3,66,0,0.0,4,0,0,0,0
0,0.329411765,1,1,1,1,255,3,17,4,0.0,4,0,17,0,1
1,0.219178082,1,3,1,1,219,12,13,3,0.0,10,1,40,0,1
1,0.037037037,1,0,0,0,54,4,31,0,0.0,7,1,8,0,0
0,0.0,1,0,0,0,31,4,19,0,0.0,12,0,3,0,0
0,0.0,1,0,0,0,28,2,20,0,0.0,3,0,0,0,1
0,0.0,1,0,0,0,23,4,11,0,0.0,8,0,3,0,0
0,0.5,1,2,1,1,188,3,13,3,0.7692307690000001,2,0,64,1,1
0,0.0,1,0,0,0,23,3,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
1,0.178707224,1,1,0,0,263,6,214,0,0.196261682,5,0,15,0,1
0,0.0,0,1,0,0,36,4,9,0,0.0,4,0,8,0,0
1,0.108333333,1,0,1,1,120,5,42,3,0.0,3,0,17,1,1
1,0.0,1,1,0,0,34,3,17,0,0.0,4,0,5,0,1
1,0.0,1,3,0,0,60,7,23,0,0.0,3,1,8,0,1
0,0.0,0,0,0,0,64,3,20,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
1,0.0,1,3,0,0,97,10,22,0,0.0,18,1,9,0,1
1,0.1875,1,0,0,0,48,3,34,0,0.088235294,3,0,6,0,1
1,0.166666667,1,0,0,0,72,6,13,0,0.0,4,0,12,0,0
0,0.081632653,1,0,0,0,49,4,21,0,0.0,3,0,10,0,0
1,0.108108108,0,0,0,0,74,6,18,1,0.0,4,1,10,0,0
0,0.264705882,1,0,1,0,34,3,21,1,0.428571429,6,0,1,0,0
0,0.0,1,2,0,0,43,4,16,0,0.0,5,0,14,0,1
0,0.0681818179999999,0,0,0,0,88,4,14,0,0.0,3,1,13,0,0
0,0.053571429,1,0,0,0,56,4,19,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,22,2,15,0,0.0,8,0,0,0,0
0,0.0,0,1,0,0,49,4,20,0,0.0,3,0,13,0,0
0,0.0,0,0,0,0,73,3,13,0,0.0,3,0,8,0,0
1,0.019230769,1,0,0,0,52,6,15,0,0.0,11,0,6,0,1
0,0.0,0,0,0,0,31,3,16,0,0.0,3,0,7,0,0
1,0.35,1,0,1,0,40,4,14,0,0.7857142859999999,2,0,7,1,1
1,0.096774194,1,0,0,0,31,2,23,0,0.130434783,8,0,0,0,1
1,0.181818182,1,0,1,1,66,4,20,1,0.0,6,1,7,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
0,0.079545455,0,0,1,0,88,6,19,0,0.0,3,0,9,0,0
0,0.090909091,0,0,0,0,55,7,13,0,0.0,3,1,9,0,0
0,0.0,0,0,0,0,74,4,7,0,0.0,4,0,12,0,0
1,0.0,1,0,0,0,37,5,16,0,0.0,3,0,6,0,1
0,0.0,1,0,0,0,23,3,14,0,0.0,3,0,0,0,0
1,0.181818182,1,0,1,0,110,6,38,0,0.026315789,9,1,32,0,1
1,0.060606061,1,0,0,1,132,8,26,1,0.0,2,1,17,0,1
0,0.0,1,0,0,0,63,3,24,0,0.0,3,0,9,0,0
1,0.0,1,0,0,0,25,3,11,0,0.0,8,0,5,0,1
1,0.0,1,0,0,0,83,5,18,0,0.0,4,1,9,0,0
1,0.0,1,0,0,0,22,2,15,0,0.0,2,0,0,0,1
0,0.0,0,0,0,0,54,3,20,0,0.0,3,0,9,0,0
0,0.021978022,0,0,0,0,91,5,25,0,0.0,3,0,13,0,0
0,0.0,0,0,0,0,40,4,16,0,0.0,12,0,10,0,0
1,0.0,1,1,0,0,48,2,41,0,0.0,4,0,0,0,1
1,0.055172414,1,0,0,0,145,3,32,0,0.0,4,1,87,0,1
1,0.0,0,0,0,0,36,3,16,0,0.0,3,0,11,0,0
1,0.0,1,2,0,0,81,7,33,0,0.0,29,1,8,0,1
0,0.033333333,1,0,0,0,60,4,19,0,0.0,15,0,11,0,0
1,0.311688312,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.037037037,1,1,0,0,27,3,18,0,0.055555556,5,0,0,0,1
0,0.0,0,0,0,0,50,5,17,0,0.0,3,0,8,0,0
1,0.39408867,1,2,1,1,203,5,9,3,0.0,6,0,64,0,1
1,0.0,1,0,0,0,54,6,22,0,0.0,3,0,5,0,1
1,0.027777778,1,0,0,0,36,3,18,0,0.0,14,0,5,0,1
0,0.0,1,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,32,3,23,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,29,3,13,0,0.0,3,0,7,0,1
1,0.061728395,1,0,0,0,81,6,15,0,0.0,3,0,10,0,0
1,0.267515924,1,0,1,0,157,3,21,0,0.0,4,0,101,0,1
1,0.0,0,0,0,0,54,7,9,0,0.0,6,0,8,0,1
1,0.1710526319999999,1,1,0,0,76,5,29,0,0.0,3,0,5,0,1
1,0.0,1,0,0,0,92,6,24,0,0.0,3,0,18,0,1
0,0.0,0,0,0,0,97,6,16,1,0.0,3,0,12,0,0
1,0.0,0,0,0,0,74,6,12,0,0.0,3,1,11,0,0
1,0.134146341,1,2,1,1,164,6,21,4,0.0,3,1,43,0,1
1,0.0,1,1,0,0,37,2,30,0,0.0,2,0,0,0,1
